journal_id,journal_name,issn,e_issn,publisher,subject_area,citescore,sjr,snip,status
06bb0082-94fa-4cf1-9021-b87f7c5b2397,ELECTRONIC COMMUNICATIONS IN PROBABILITY,,1083-589X,Institute of Mathematical Statistics,Statistics and Probability,1.0,0.666,0.803,active
0cada7e0-4d34-47bf-8394-c78b49755790,EARTH AND ENVIRONMENTAL SCIENCE TRANSACTIONS OF THE ROYAL SOCIETY OF EDINBURGH,1755-6910,1755-6929,Cambridge University Press,General Earth and Planetary Sciences,3.1,0.292,0.471,active
0d147026-bd42-4018-9cdd-7501c41aa3ca,EMERGING MATERIALS RESEARCH,2046-0147,2046-0155,Emerald Publishing,Condensed Matter Physics,3.5,0.234,0.338,active
14689ac3-c704-4c6d-9356-e3b878162cf7,DISTRIBUTED AND PARALLEL DATABASES,0926-8782,1573-7578,Springer Nature,Information Systems and Management,5.9,0.385,0.855,active
166d3015-a07d-4ac0-9ae7-340d7f5b97d0,EUROPEAN NEUROLOGY,0014-3022,1421-9913,Karger,Neurology (clinical),5.1,0.689,0.813,active
2a4b62b5-813e-458a-9d98-fb6b2d6273ae,FETAL DIAGNOSIS AND THERAPY,1015-3837,1421-9964,Karger,"Pediatrics, Perinatology and Child Health",3.0,0.727,0.997,active
2bafde40-6c1f-449e-8999-50a18d147755,ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,1292-8119,1262-3377,EDP Sciences,Control and Optimization,2.2,0.847,1.134,active
2debd3eb-817b-4609-b4c4-f1536167d088,EUROPEAN JOURNAL OF HORTICULTURAL SCIENCE,1611-4426,1611-4434,Verlag Eugen Ulmer,Horticulture,1.4,0.216,0.243,active
591b3e0b-30bf-4251-a780-d7113a9f23f7,INTERNATIONAL REGIONAL SCIENCE REVIEW,0160-0176,1552-6925,SAGE,General Social Sciences,5.4,0.645,1.056,active
594a5602-f715-4b05-8d7b-215582a1b2e8,JOURNAL OF MANAGEMENT INQUIRY,1056-4926,1552-6542,SAGE,"General Business, Management and Accounting",8.3,2.292,2.014,active
59f93e18-9a63-4195-a385-93edf724d23f,JOURNAL OF FRENCH LANGUAGE STUDIES,0959-2695,1474-0079,Cambridge University Press,Language and Linguistics,1.6,0.312,0.803,active
5f09ef8f-90d8-44b1-a5e0-2880435a885a,JOURNAL OF FRESHWATER ECOLOGY,0270-5060,2156-6941,Taylor & Francis,"Ecology, Evolution, Behavior and Systematics",2.5,0.425,0.484,active
5f627ddc-9238-4a75-a2d0-6357bf01ee59,JOURNAL OF ENERGY & NATURAL RESOURCES LAW,0264-6811,2376-4538,Taylor & Francis,Law,3.6,0.672,0.036,active
5f989542-719c-40dc-93f3-faa3255707f9,INTERNATIONAL JOURNAL OF PSYCHIATRY IN MEDICINE,0091-2174,1541-3527,SAGE,Psychiatry and Mental Health,3.4,0.579,0.773,active
6111725f-aae1-4cf0-9915-a9dba45a830d,JOURNAL OF MATHEMATICAL ECONOMICS,0304-4068,1873-1538,Elsevier B.V.,Applied Mathematics,1.4,0.878,1.001,active
30e96008-fe8a-46b9-a403-28878b511b9b,FORTSCHRITTE DER NEUROLOGIE PSYCHIATRIE,0720-4299,1439-3522,Georg Thieme Verlag,Neurology (clinical),1.0,0.167,0.28,active
30f7fef8-c5a8-4dd5-8075-405759f4a472,FERROELECTRICS LETTERS SECTION,0731-5171,1563-5228,Taylor & Francis,"Electronic, Optical and Magnetic Materials",2.9,0.237,0.472,active
3829334c-9bab-4ed1-b828-f612543a23a5,FOOD HYGIENE AND SAFETY SCIENCE,0015-6426,,Food Hygienic Society of Japan,"Public Health, Environmental and Occupational Health",0.7,0.196,0.495,active
3b279b6a-c25a-4667-8b07-964c144c1371,FEDERAL RESERVE BANK OF ST LOUIS REVIEW,0014-9187,2163-4505,Federal Reserve Bank of St.Louis,Business and International Management,2.9,0.615,0.913,active
3ef5b848-dde9-421f-8e2c-b43b071b4cc0,EUROPEAN JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,1740-5629,1740-5610,Taylor & Francis,Developmental and Educational Psychology,4.6,0.696,0.853,active
3fdfe507-66f9-4ea5-bb51-114e5b722fe7,FLUID DYNAMICS RESEARCH,0169-5983,1873-7005,Institute of Physics Publishing,Fluid Flow and Transfer Processes,1.8,0.248,0.437,active
406adc8a-fb0f-4d9e-83e5-cf5fa395d1bb,FLUID DYNAMICS,0015-4628,1573-8507,Pleiades Publishing,Fluid Flow and Transfer Processes,1.2,0.244,0.546,active
40c5a52a-4db8-412f-a2fd-0d44b4e0951a,ETHIOPIAN JOURNAL OF HEALTH DEVELOPMENT,1021-6790,1021-6790,Ethiopian Public Health Association,"Public Health, Environmental and Occupational Health",0.9,0.227,0.254,active
42c04b27-299b-4fdf-bc97-1816611ae54f,EUROPEAN JOURNAL OF PHYSICS,0143-0807,1361-6404,Institute of Physics Publishing,Education,1.8,0.389,0.784,active
44628ef0-4c4d-4a38-97bf-e61968eed76f,FOLIA NEUROPATHOLOGICA,1641-4640,1509-572X,Termedia Publishing House Ltd.,Pathology and Forensic Medicine,2.7,0.515,0.466,active
450aef79-ad74-4cf6-8ee4-5426d19f6768,EUROPEAN JOURNAL OF HEALTH PSYCHOLOGY,2512-8442,2512-8450,Hogrefe Publishing,Clinical Psychology,3.4,0.459,0.799,active
452ac377-3842-4abc-b016-7e3bbbdaeed7,EXPERIMENTAL LUNG RESEARCH,0190-2148,1521-0499,Taylor & Francis,Pulmonary and Respiratory Medicine,3.1,0.553,0.403,active
6356dbeb-fd14-4832-8ff5-0c8c32f61ec4,JOURNAL OF MEDICAL IMAGING AND RADIATION ONCOLOGY,1754-9477,1754-9485,John Wiley & Sons,"Radiology, Nuclear Medicine and Imaging",3.0,0.539,0.655,active
66632d1e-62cd-442e-9569-605f9d666620,JOURNAL OF GYNECOLOGY OBSTETRICS AND HUMAN REPRODUCTION,2468-7847,1773-0430,Elsevier,Reproductive Medicine,3.4,0.636,0.946,active
66860121-81f2-4d92-b9ae-b84ab2643036,INTERNATIONAL JOURNAL OF MUSIC EDUCATION,0255-7614,1744-795X,SAGE,Music,4.0,0.687,1.3,active
62588d6d-da2f-4c30-a5e2-aaa64bc06cad,JOURNAL OF OCEANOLOGY AND LIMNOLOGY,2096-5508,2523-3521,Science Press,Oceanography,3.5,0.463,0.609,active
45f06559-e3b1-4a5e-bf14-0c1916da00ed,EUROPEAN POULTRY SCIENCE,1612-9199,1612-9199,Elsevier,Food Animals,1.8,0.248,0.32,active
47fa136c-de2e-478d-ac76-ca297661ea17,FOOD AND DRUG LAW JOURNAL,1064-590X,1064-590X,Food and Drug Law Institute,Law,0.9,0.127,0.129,active
484161d1-66d9-4c41-881b-68d6d09270ac,EUROPEAN SURGERY-ACTA CHIRURGICA AUSTRIACA,1682-8631,1682-4016,Springer Medizin,Medicine: Surgery,1.6,0.279,0.63,active
4b1b0fef-4a56-4b8e-b999-409d5baf929d,EXPERIMENTAL AGING RESEARCH,0361-073X,1096-4657,Taylor & Francis,Arts and Humanities (miscellaneous),3.3,0.596,0.644,active
4f193fe9-7b10-4e1e-a65c-555572235072,FAMILIES RELATIONSHIPS AND SOCIETIES,2046-7435,2046-7443,The Policy Press,Sociology and Political Science,2.7,0.538,0.905,active
6931e490-8689-4214-bd35-cf4d14c2f7eb,JOURNAL OF INTERNATIONAL MEDICAL RESEARCH,0300-0605,1473-2300,SAGE,Biochemistry (medical),2.8,0.481,0.77,active
699b382e-f427-4992-934b-1965f16824e4,JOURNAL OF MEDICAL DEVICES-TRANSACTIONS OF THE ASME,1932-6181,1932-619X,American Society of Mechanical Engineers (ASME),Medicine (miscellaneous),1.4,0.219,0.369,active
69af9199-3eb4-4fc0-85ef-5346dc4c7e57,JOURNAL OF MATHEMATICS AND MUSIC,1745-9737,1745-9745,Taylor and Francis Ltd.,Music,1.5,0.207,0.758,active
69d2d3c3-ee03-4b68-9182-838a22a19722,JOURNAL OF MEDICAL ULTRASONICS,1346-4523,1613-2254,Springer Nature,"Radiology, Nuclear Medicine and Imaging",3.2,0.38,0.752,active
69e1908a-cee6-4ea6-b67e-8b285a56b3c1,INTERNATIONAL JOURNAL OF RHEUMATIC DISEASES,1756-1841,1756-185X,John Wiley & Sons,Rheumatology,3.5,0.553,0.619,active
6c3db094-a5ca-4b22-9a63-43ad2be3135f,JOURNAL OF LAW MEDICINE & ETHICS,1073-1105,1748-720X,Cambridge University Press,"Issues, Ethics and Legal Aspects",2.6,0.603,0.668,active
73b4d192-2414-4f30-a6f1-2a54b1a84c1e,JOURNAL OF FOOD SAFETY,0149-6085,1745-4565,John Wiley & Sons,Parasitology,4.3,0.418,0.489,active
7918a1f3-8060-49c2-a7d9-857bad5fc96c,JOURNAL OF CUTANEOUS PATHOLOGY,0303-6987,1600-0560,John Wiley & Sons,Dermatology,2.7,0.509,0.88,active
550afab2-16da-4c6a-b309-16c3619ab929,FOREST PRODUCTS JOURNAL,0015-7473,0015-7473,Forest Products Society,Forestry,2.3,0.293,0.675,active
55490a8b-e882-4c81-9621-938e5374a60b,EUROPEAN JOURNAL OF PSYCHIATRY,0213-6163,0213-6163,Elsevier,Psychiatry and Mental Health,2.7,0.61,0.693,active
62437234-9df5-45ce-947c-382101fc01b6,EUROPEAN SURGICAL RESEARCH,0014-312X,1421-9921,Karger,Surgery,5.4,0.593,0.964,active
7eedb164-25ab-42db-a4b6-b9459e17c540,JOURNAL OF HOUSING AND THE BUILT ENVIRONMENT,1566-4910,1573-7772,Springer Nature,Urban Studies,5.5,0.762,1.415,active
820074f7-0e88-44d4-8f3c-8a60bc7a4fad,JOURNAL OF INFECTION IN DEVELOPING COUNTRIES,1972-2680,1972-2680,Journal of Infection in Developing Countries,Parasitology,2.4,0.401,0.516,active
8826c07f-8056-478a-8ef6-9a40fb101ac4,INTERNATIONAL JOURNAL OF NETWORK MANAGEMENT,1055-7148,1099-1190,John Wiley & Sons,Computer Networks and Communications,5.2,0.498,0.687,active
7d0cb49c-c3f8-458c-a74d-61a53f855cf9,JOURNAL OF OIL PALM RESEARCH,,1511-2780,Lembaga Minyak Sawit Malaysia,Agronomy and Crop Science,2.7,0.235,0.525,active
7d3d5837-d619-4ef4-8021-523de7ba0471,JOURNAL OF NIPPON MEDICAL SCHOOL,1345-4676,1347-3409,Medical Association of Nippon Medical School,General Medicine,2.8,0.539,0.847,active
7db5434a-dcb5-47a9-be11-aaa1a05e8bee,JOURNAL OF NERVOUS AND MENTAL DISEASE,0022-3018,1539-736X,Wolters Kluwer Health,Psychiatry and Mental Health,3.2,0.618,0.688,active
64911231-0ce8-4ded-8ec4-0682a09e7d0c,EUROPEAN PHYSICAL JOURNAL-APPLIED PHYSICS,1286-0042,1286-0050,EDP Sciences,Instrumentation,2.2,0.215,0.35,active
6667e089-c3bf-4ca8-8ccc-94e7e8ec8d9e,FOLIA BIOLOGICA-KRAKOW,0015-5497,1734-9168,Institute of Systematics and Evolution of Animals,"General Biochemistry, Genetics and Molecular Biology",1.6,0.227,0.442,active
676b2812-f3d3-403c-958c-4d664c7d4076,ERDKUNDE,0014-0015,0014-0015,Erdkunde,"Geography, Planning and Development",2.1,0.276,0.362,active
68aa0e05-14ab-496e-9d7a-c79af389523d,EUROPEAN JOURNAL OF CONTRACEPTION AND REPRODUCTIVE HEALTH CARE,1362-5187,1473-0782,Taylor & Francis,Obstetrics and Gynecology,4.2,0.833,1.152,active
68c91a69-2b73-4fcc-b4f5-b6bc500193a8,FORENSIC TOXICOLOGY,1860-8965,1860-8973,Springer Nature,Pathology and Forensic Medicine,5.9,0.69,1.407,active
6d0b96c6-8ce1-4b53-8de3-7fac888dc2ff,FORENSIC SCIENCE INTERNATIONAL-DIGITAL INVESTIGATION,,2666-2817,Elsevier,Law,6.7,0.857,1.38,active
925423a4-3d41-4861-af32-f4b86d697f02,JOURNAL OF MECHANICS IN MEDICINE AND BIOLOGY,0219-5194,1793-6810,World Scientific Publishing Co. Pte Ltd,Biomedical Engineering,1.4,0.2,0.266,active
93eeb20b-a7fc-4ca3-baa2-9677aeeac927,JOURNAL OF KNOT THEORY AND ITS RAMIFICATIONS,0218-2165,1793-6527,World Scientific,Algebra and Number Theory,0.7,0.468,0.929,active
95834136-ec00-4d9b-92a9-06113fd0276c,INTERNATIONAL JOURNAL OF BUSINESS COMMUNICATION,2329-4884,2329-4892,SAGE,"Economics, Econometrics and Finance (miscellaneous)",11.8,1.047,1.764,active
95ced141-0a3d-4c6b-9ccd-ce6d02146661,JOURNAL OF CORRECTIONAL HEALTH CARE,1078-3458,1940-5200,SAGE Publications Ltd,Community and Home Care,1.6,0.438,0.452,active
98155262-eaf5-4cf8-905c-27379e21316e,JOURNAL OF ENVIRONMENTAL HEALTH,0022-0892,0022-0892,National Environmental Health Association,"Public Health, Environmental and Occupational Health",0.8,0.231,0.307,active
99afff73-2d40-4c70-acf2-c170c331d207,INTERNATIONAL JOURNAL OF GENOMICS,2314-436X,2314-4378,John Wiley & Sons,Pharmaceutical Science,2.8,0.551,0.534,active
9c0dcdbf-2767-420f-811a-cb21b2c8b21b,JOURNAL OF ADOLESCENT AND YOUNG ADULT ONCOLOGY,2156-5333,2156-535X,SAGE,"Pediatrics, Perinatology and Child Health",3.1,0.629,0.588,active
a1b56b45-ebf9-48fa-9491-91be8f631d86,JOURNAL OF MULTICULTURAL COUNSELING AND DEVELOPMENT,0883-8534,2161-1912,John Wiley & Sons,Cultural Studies,2.1,0.309,0.57,active
73835284-97d6-4497-aa36-5091fb320519,FOOD TECHNOLOGY AND BIOTECHNOLOGY,1330-9862,1334-2606,University of Zagreb,Industrial and Manufacturing Engineering,4.4,0.551,0.674,active
7736f685-66d3-4b97-b9c4-eae92c5db778,FOLIA LINGUISTICA,0165-4004,1614-7308,De Gruyter Mouton,Language and Linguistics,1.2,0.256,0.754,active
78b2d44c-bd12-4339-858f-ab89f910bce2,EXPERT REVIEW OF PHARMACOECONOMICS & OUTCOMES RESEARCH,1473-7167,1744-8379,Taylor & Francis,Health Policy,3.4,0.511,0.658,active
78d6b9ce-9258-4368-a3a4-22200e687f35,FLUORIDE,0015-4725,2253-4083,International Society for Fluoride Research,General Agricultural and Biological Sciences,1.0,0.164,0.242,active
799684a0-9908-40d9-bb2c-54949d040473,EUROPEAN JOURNAL OF TRANSPORT AND INFRASTRUCTURE RESEARCH,1567-7133,1567-7141,TU Delft,Urban Studies,3.1,0.372,0.661,active
7db02aa4-1df8-4c12-868f-881c055b265a,FORSCHUNG IM INGENIEURWESEN-ENGINEERING RESEARCH,0015-7899,1434-0860,Springer Nature,General Engineering,2.8,0.392,1.149,active
a22216b7-26ae-478c-8643-31369653115d,JOURNAL OF INTELLECTUAL DISABILITIES,1744-6295,1744-6309,SAGE,Health Professions (miscellaneous),4.2,0.595,1.058,active
a5404bc5-9b7a-4e9b-a4e9-f282f29d6211,JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS,0920-5071,1569-3937,Taylor & Francis,Electrical and Electronic Engineering,2.8,0.274,0.547,active
a6637f08-b9d6-4029-ab78-0230fa7fbce6,JOURNAL OF HARD TISSUE BIOLOGY,1341-7649,1341-7649,Society of Hard Tissue Regenerative Biology,Medicine (miscellaneous),0.8,0.165,0.221,active
a819bc33-5264-4981-b8a9-436d84da80e5,JOURNAL OF APPLIED BIOMATERIALS & FUNCTIONAL MATERIALS,,2280-8000,SAGE,Biophysics,5.0,0.483,0.756,active
ab3b29cc-0280-4ff7-97f0-b192ccc72038,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,0923-8174,1573-0727,Springer Nature,Electrical and Electronic Engineering,2.7,0.282,0.512,active
ac7d9bb0-52cd-41ba-8d6a-4b7afad0241e,JOURNAL OF CLINICAL PHARMACY AND THERAPEUTICS,0269-4727,1365-2710,John Wiley & Sons,Pharmacology (medical),5.0,0.537,0.891,active
af22cdbe-e12d-4469-a65e-507fb8a1b1d2,JOURNAL OF FRICTION AND WEAR,1068-3666,1934-9386,Pleiades Publishing,"Surfaces, Coatings and Films",1.0,0.226,0.679,active
acabd932-1465-4f49-a5f2-710245788ae3,JOURNAL OF MORAL PHILOSOPHY,1740-4681,1745-5243,Brill,Philosophy,1.8,0.665,1.471,active
855f25c4-80aa-42f1-8e14-954b3f4f2eb4,EXPLORATION GEOPHYSICS,0812-3985,1834-7533,Taylor & Francis,Geophysics,2.1,0.211,0.352,active
87968ae1-0fb1-4e1b-ba25-029b2bcb20c1,EUROPEAN JOURNAL OF ONCOLOGY NURSING,1462-3889,1532-2122,Elsevier,Oncology (nursing),4.5,0.914,1.147,active
8c3e2293-ad9e-4359-83d4-7e385db09350,FINANZARCHIV,0015-2218,1614-0974,JCB Mohr,Finance,1.2,0.272,0.352,active
8d10a866-297a-4097-9643-9c8d3bb7f3be,EUROPEAN REVIEW,1062-7987,1474-0575,Cambridge University Press,Political Science and International Relations,1.9,0.204,0.546,active
ba192b04-26fe-47d7-a5ca-af8239f97601,JOURNAL OF INDUSTRIAL ECONOMICS,0022-1821,1467-6451,John Wiley & Sons,Economics and Econometrics,2.3,1.404,1.437,active
ba5c6425-8bce-4438-8299-42915b4272aa,JOURNAL OF MATHEMATICAL PSYCHOLOGY,0022-2496,1096-0880,Elsevier,Applied Mathematics,3.6,0.913,1.19,active
bb340f17-abea-4398-b83a-138460b680c4,JOURNAL OF LIQUID CHROMATOGRAPHY & RELATED TECHNOLOGIES,1082-6076,1520-572X,Taylor and Francis Ltd.,Pharmaceutical Science,1.6,0.221,0.468,active
bc0649fa-3220-48fb-b710-d91ce8eccb45,JOURNAL OF MEDICINE AND PHILOSOPHY,0360-5310,1744-5019,Oxford University Press,Philosophy,3.8,0.52,1.201,active
bef6e647-8767-4fe4-95e3-d9c69c063f2d,INTERNATIONAL JOURNAL OF ENDOCRINOLOGY,1687-8337,1687-8345,John Wiley & Sons,"Endocrinology, Diabetes and Metabolism",4.9,0.753,0.887,active
c57246d2-c6b7-4a30-8a5f-6e1d3ee0c3e0,JOURNAL OF EDUCATIONAL MEASUREMENT,0022-0655,1745-3984,John Wiley & Sons,Psychology (miscellaneous),3.0,1.027,1.022,active
cd4312ae-51f0-4573-b76b-cf6043cf2129,JOURNAL OF INTERVENTIONAL CARDIOLOGY,0896-4327,1540-8183,John Wiley & Sons,"Radiology, Nuclear Medicine and Imaging",3.7,0.585,0.801,active
b84f597a-e006-47d9-a244-f427f206f96d,JOURNAL OF NANOPHOTONICS,1934-2608,,SPIE,"Electronic, Optical and Magnetic Materials",2.2,0.228,0.314,active
bddffb72-6124-4f54-8a45-ad30f88b5a22,JOURNAL OF NATURAL HISTORY,0022-2933,1464-5262,Taylor and Francis Ltd.,"Ecology, Evolution, Behavior and Systematics",1.5,0.374,0.895,active
93221688-0295-4062-9474-46ec31f59de2,FORMAL ASPECTS OF COMPUTING,0934-5043,1433-299X,Association for Computing Machinery,Theoretical Computer Science,2.8,0.315,0.805,active
95dbddf1-677d-4775-bb13-26a3e3509730,FACIAL PLASTIC SURGERY,0736-6825,1098-8793,Thieme,Surgery,2.7,0.569,0.94,active
99b5f22b-1e86-4ae4-ac09-2bb623fd39f2,EUROPEAN JOURNAL OF HISTOCHEMISTRY,1121-760X,2038-8306,PagePress,Histology,3.7,0.536,0.5,active
9e41d170-b0bd-47cc-812f-1c1a6802369f,ETHICS & GLOBAL POLITICS,1654-4951,1654-6369,Taylor and Francis Ltd.,Sociology and Political Science,1.2,0.296,1.098,active
9e44715a-1fec-4f97-a638-3a2061310257,EVOLUTIONARY ECOLOGY,0269-7653,1573-8477,Springer Nature,"Ecology, Evolution, Behavior and Systematics",3.9,0.573,0.919,active
d54f6a5b-e06d-4068-bb7a-c2518f44335f,JOURNAL OF DISABILITY POLICY STUDIES,1044-2073,1538-4802,SAGE,Law,4.2,0.693,1.513,active
d678ea9b-1455-49a1-b26a-748c2a8ccc96,JOURNAL OF ENGLISH LINGUISTICS,0075-4242,1552-5457,SAGE Publications Ltd,Language and Linguistics,1.2,0.345,1.023,active
d814c483-650f-40fd-874f-52fc16edd275,JOURNAL OF EXPERIMENTAL AND THEORETICAL PHYSICS,1063-7761,1090-6509,Pleiades Publishing,General Physics and Astronomy,2.1,0.206,0.458,active
d947e644-bf7c-446e-95c6-c40f5d16fbce,JOURNAL OF INTERNATIONAL ADVANCED OTOLOGY,1308-7649,2148-3817,AVES Ibrahim Kara,Otorhinolaryngology,1.9,0.416,0.763,active
e42a9e81-b19c-49c5-a359-a1eae4e6c705,ISOKINETICS AND EXERCISE SCIENCE,0959-3020,1878-5913,SAGE Publications Ltd,"Physical Therapy, Sports Therapy and Rehabilitation",1.3,0.268,0.427,active
e66d5ab0-19ac-44fc-a816-c24c1c638c27,JOURNAL OF CARDIAC SURGERY,0886-0440,1540-8191,John Wiley & Sons,Surgery,3.3,0.413,0.578,active
d8618419-1c4b-40a7-a71f-9e152e631bcd,JOURNAL OF NEUROLOGICAL SURGERY PART B-SKULL BASE,2193-6331,2193-634X,Thieme,Neurology (clinical),2.6,0.426,0.805,active
9f10f552-3e96-4206-b2b4-2f001f037653,FORUM-A JOURNAL OF APPLIED RESEARCH IN CONTEMPORARY POLITICS,2194-6183,1540-8884,Walter de Gruyter GmbH,General Social Sciences,1.5,0.427,0.428,active
9fde8b06-0ea7-4d9a-bdba-6ed54d66708a,FOOD SCIENCE AND TECHNOLOGY RESEARCH,1344-6606,1881-3984,Japanese Society for Food Science and Technology,Industrial and Manufacturing Engineering,1.7,0.259,0.441,active
a09a4c5c-55f7-4efe-b7bb-b649f9362444,FIBER AND INTEGRATED OPTICS,0146-8030,1096-4681,Taylor & Francis,Electrical and Electronic Engineering,2.1,0.307,0.578,active
a430f03b-0190-4bba-ba43-8d9bb67c520a,EUROPEAN JOURNAL OF INDUSTRIAL ENGINEERING,1751-5254,1751-5262,Inderscience Publishers,Industrial and Manufacturing Engineering,3.5,0.428,0.806,active
a8043591-d72c-46ad-b554-9fbf78b0c1a1,FIBRE CHEMISTRY,0015-0541,1573-8493,Springer,General Chemical Engineering,0.4,0.144,0.169,active
a804657e-efed-48ad-91fb-9a2e2e3bc264,ETHNOHISTORY,0014-1801,1527-5477,Duke University Press,History,0.7,0.137,0.533,active
f4c698d6-aa25-4f70-89bc-6384ad96d62f,JOURNAL OF HOMELAND SECURITY AND EMERGENCY MANAGEMENT,2194-6361,1547-7355,Walter de Gruyter,"Safety, Risk, Reliability and Quality",2.2,0.327,0.516,active
f4f21a53-8a3d-4f6f-917e-46962051794f,JOURNAL OF CLINICAL ULTRASOUND,0091-2751,1097-0096,John Wiley & Sons,"Radiology, Nuclear Medicine and Imaging",2.2,0.423,0.69,active
f50bf1c6-badc-4cf0-a39c-9fb82eb314c1,JOURNAL OF INFRARED AND MILLIMETER WAVES,1001-9014,,Chinese Optical Society,"Atomic and Molecular Physics, and Optics",1.5,0.231,0.462,active
f5c53e38-ce1a-4d1a-97dd-203a8ff6caa4,JOURNAL OF EVIDENCE-BASED PSYCHOTHERAPIES,2360-0853,,Cluj University Press,Clinical Psychology,1.5,0.459,0.639,active
fafec38a-edae-4801-ab47-c2a4a53463e3,INTERNATIONAL JOURNAL OF ECONOMIC THEORY,1742-7355,1742-7363,Wiley-Blackwell,Economics and Econometrics,1.4,0.255,0.663,active
fb6e16e6-4599-45f5-932a-84e89e47c2e6,JOURNAL OF IMMUNOLOGICAL METHODS,0022-1759,1872-7905,Elsevier,Immunology and Allergy,3.2,0.506,0.586,active
f4c3ec1e-52fd-4de7-b1a1-31124bfd02e5,JOURNAL OF NUTRITIONAL SCIENCE AND VITAMINOLOGY,0301-4800,1881-7742,Center for Academic Publications Japan,Medicine (miscellaneous),2.0,0.332,0.37,active
faaf60b7-5c09-47bf-a4bc-25514dc37f67,JOURNAL OF MOTOR BEHAVIOR,0022-2895,1940-1027,Taylor & Francis,Orthopedics and Sports Medicine,2.7,0.446,0.758,active
ae40b5c2-64e7-4bed-a693-105a64339bca,EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,1162-9088,1162-9088,Elsevier,Applied Psychology,2.8,0.421,0.676,active
af96af7e-8969-42a0-8951-5879fecf618a,EUROPEAN BUSINESS ORGANIZATION LAW REVIEW,1566-7529,1741-6205,Springer Nature,Law,6.8,0.88,1.601,active
afc641b5-062a-460b-b082-30a25ab9af87,EXPERIMENTAL TECHNIQUES,0732-8818,1747-1567,Springer Nature,Mechanical Engineering,4.1,0.377,0.768,active
b14e82eb-8465-4078-be0c-c6b80b9346aa,FETAL AND PEDIATRIC PATHOLOGY,1551-3815,1551-3823,Taylor & Francis,"Pediatrics, Perinatology and Child Health",1.9,0.364,0.5,active
b1c8417e-dc7c-4900-b793-661251c24cba,EXCEPTIONALITY,0936-2835,1532-7035,Taylor & Francis,Education,3.3,0.683,1.434,active
b771bed3-9b4f-4b90-821c-5fabe1142df9,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,1751-6757,1751-6765,Inderscience Enterprises Ltd,Education,1.5,0.278,0.33,active
b7888c16-f971-4030-a9d9-b4a3d59e53a5,ETHIK IN DER MEDIZIN,0935-7335,1437-1618,Springer Science and Business Media Deutschland GmbH,Philosophy,1.6,0.216,0.353,active
ffe4c330-6be5-4ce5-81df-463d1c78cf8b,JOURNAL OF ENERGY IN SOUTHERN AFRICA,1021-447X,,University of Cape Town,General Computer Science,3.8,0.349,0.378,active
01a8b079-5d70-41fc-a2b1-21d9143d2347,NONPROFIT MANAGEMENT & LEADERSHIP,1048-6682,1542-7854,John Wiley & Sons,Strategy and Management,5.0,0.89,1.513,active
03341d00-d089-4a33-930c-2c7dcf1888d9,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS,0895-2477,1098-2760,John Wiley & Sons,Electrical and Electronic Engineering,2.5,0.267,0.418,active
05b5c9b8-b7ca-4754-8d19-a13c20bb3220,MOLECULAR GENETICS AND METABOLISM REPORTS,,2214-4269,Elsevier,Genetics,3.1,0.613,0.888,active
bae46a10-049b-4832-8200-0722c2ddeb9a,FOLIA PHONIATRICA ET LOGOPAEDICA,1021-7762,1421-9972,Karger,Language and Linguistics,2.2,0.441,1.062,active
bdff6332-3364-4009-81f3-691556af836f,ETHNICITY & DISEASE,1049-510X,1945-0826,"Ethnicity and Disease, Inc.",Epidemiology,2.4,0.559,0.379,active
c3d32d89-cf87-41b3-9a20-0c33611739eb,EUROPEAN JOURNAL OF LAW AND ECONOMICS,0929-1261,1572-9990,Springer Nature,Law,3.1,0.579,1.261,active
c43c7016-a402-46a6-8f2c-e4a255e6e980,EXPERIMENTAL AND CLINICAL TRANSPLANTATION,1304-0855,2146-8427,Baskent University,Transplantation,1.4,0.25,0.362,active
ca4fc368-102a-42a6-8b40-04b3ca53d19a,EXPERIMENTAL BRAIN RESEARCH,0014-4819,1432-1106,Springer Nature,General Neuroscience,3.5,0.67,0.963,active
ca86a908-38bd-4e2d-9315-54f1b23e3e9b,ESTUDIOS GEOLOGICOS-MADRID,0367-0449,1988-3250,CSIC Consejo Superior de Investigaciones Cientificas,Geology,1.4,0.211,0.365,active
147b96aa-919c-4a80-bb38-a5cf3ecf38af,METABOLIC SYNDROME AND RELATED DISORDERS,1540-4196,1557-8518,SAGE,Internal Medicine,3.5,0.548,0.537,active
15a428d5-e1cc-4428-a0ab-e4b9bb126e56,NEUROSCIENCES,1319-6138,1319-6138,Saudi Arabian Armed Forces Hospital,Psychiatry and Mental Health,2.6,0.4,1.543,active
16687617-b430-44ab-bfb9-4ebd6bc3b0dc,NEUROPEDIATRICS,0174-304X,1439-1899,Thieme,"Pediatrics, Perinatology and Child Health",2.6,0.422,0.553,active
